date;heure;latitude;longitude;height;Q;ns;sdn(m);sde(m);sdu(m);sdne(m);sdeu(m);sdun(m);age(s);ratio;temps;distance;vitesse;tension;courant;frein;omega;couple;accel;theta
2024/06/13;14:03:04.897;48.657911061;6.137848054;414.5225;2;15;0.044;0.0471;0.0882;0.0086;0.0182;-0.0425;0.9;1.1;487.9000000209808;3208.239854798285;13.833333333333332;353.5;-86.4648909797023;1.0;3957.0;2224.0;0.7314814814814815;0.0325410305340026
2024/06/13;14:03:04.997;48.657904824;6.137832324;414.5739;2;16;0.0441;0.0472;0.0883;0.0091;0.0178;-0.0427;0.0;1.2;488.00000002098085;3209.6231881316185;13.833333333333332;353.5;-86.65;1.0;3976.7221357208873;2224.0;0.7314814814814815;0.03280758093773009
2024/06/13;14:03:05.097;48.657898614;6.137816533;414.609;2;16;0.044;0.0471;0.0881;0.0089;0.0178;-0.0426;0.1;1.2;488.1000000209808;3211.006521464951;13.833333333333332;353.5;-86.65;1.0;4023.818909914411;2224.0;0.6111111111111107;0.0317286686984887
2024/06/13;14:03:05.197;48.657892368;6.137800597;414.6515;2;16;0.0438;0.047;0.0879;0.0086;0.0181;-0.0423;0.2;1.2;488.20000002098084;3212.392936662044;13.86415197092545;353.5;-86.65;1.0;4030.0;2196.0;0.6213839903084833;0.03039984092658374
2024/06/13;14:03:05.297;48.657886172;6.137784609;414.6972;2;16;0.0436;0.047;0.0877;0.0083;0.0182;-0.0422;0.3;1.2;488.30000002098086;3213.8040477731556;14.11111111111111;353.27082724105935;-86.65;1.0;4030.0;2196.0;0.7037037037037036;0.030860914675092648
2024/06/13;14:03:05.397;48.657879952;6.137768559;414.7463;2;16;0.0435;0.0469;0.0876;0.0081;0.0183;-0.042;0.4;1.2;488.4000000209808;3215.215158884266;14.11111111111111;353.0;-87.28342084256265;1.0;4030.0;2196.0;0.7037037037037036;0.03162984623568637
2024/06/13;14:03:05.497;48.65787374;6.137752405;414.8066;2;15;0.0436;0.0469;0.0876;0.0086;0.0179;-0.0422;0.5;1.3;488.50000002098085;3216.6262699953777;14.11111111111111;353.0;-87.4;1.0;4072.682515704307;2196.0;0.6504431247582657;0.032436210853926714
2024/06/13;14:03:05.597;48.657867492;6.137736167;414.8549;2;16;0.0437;0.0469;0.0877;0.009;0.0176;-0.0424;0.6;1.3;488.6000000209808;3218.0373811064883;14.11111111111111;353.0;-87.4;1.0;4098.0;1455.1224959803076;0.5833333333333334;0.03264916251726973
2024/06/13;14:03:05.697;48.657861198;6.137719869;414.8934;2;15;0.0437;0.0469;0.0876;0.0089;0.0176;-0.0422;0.7;1.1;488.70000002098084;3219.460276205035;14.228950985462703;353.0;-87.4;1.0;4098.0;958.0;0.6226132914505307;0.032360620013922675
2024/06/13;14:03:05.797;48.657854927;6.137703495;414.9322;2;15;0.0436;0.0468;0.0875;0.0086;0.0177;-0.042;0.8;1.1;488.80000002098086;3220.885276205035;14.249999999999998;357.5;-78.26820061500477;1.0;4098.0;958.0;0.6296296296296292;0.03225132474032773
2024/06/13;14:03:05.897;48.65784864;6.137687051;414.9714;2;16;0.0434;0.0468;0.0874;0.0083;0.0179;-0.0418;0.9;1.1;488.9000000209808;3222.310276205035;14.249999999999998;357.5;-7.15;1.0;4096.436669993594;958.0;0.6296296296296292;0.03208390617983078
2024/06/13;14:03:05.997;48.657842304;6.137670507;415.0128;2;15;0.0433;0.0467;0.0872;0.0082;0.018;-0.0418;0.0;1.3;489.00000002098085;3223.735276205035;14.249999999999998;357.5;-7.15;1.0;4091.3733788543527;958.0;0.509259259259259;0.032000353996915004
2024/06/13;14:03:06.097;48.657836004;6.137653884;415.0501;2;15;0.0434;0.0467;0.0872;0.0088;0.0176;-0.042;0.1;1.3;489.1000000209808;3225.1602762050347;14.249999999999998;357.5;-7.15;1.0;4090.0;-646.2011924954941;0.509259259259259;0.0315529971219488
2024/06/13;14:03:06.197;48.657829672;6.137637203;415.0991;2;16;0.0435;0.0467;0.0872;0.0089;0.0174;-0.042;0.2;1.3;489.20000002098084;3226.5686095383685;14.083333333333334;358.4492619289917;-7.15;1.0;4090.0;-759.0;0.45370370370370416;0.03152383834136796
2024/06/13;14:03:06.297;48.657823338;6.137620446;415.146;2;16;0.0433;0.0467;0.0871;0.0086;0.0176;-0.0419;0.3;1.3;489.30000002098086;3227.9769428717022;14.083333333333334;362.0;16.772570770389045;1.0;4090.0;-759.0;0.45370370370370416;0.03151430997149278
2024/06/13;14:03:06.397;48.657817012;6.137603624;415.1924;2;16;0.0432;0.0466;0.0869;0.0083;0.0177;-0.0417;0.4;1.4;489.4000000209808;3229.385276205035;14.083333333333334;362.0;44.1;1.0;4054.2894199751354;-759.0;0.39037596874798614;0.03152904161755828
2024/06/13;14:03:06.497;48.657810691;6.1375868;415.2244;2;15;0.0431;0.0466;0.0869;0.0083;0.0176;-0.0416;0.5;1.1;489.50000002098085;3230.793609538369;14.083333333333334;362.0;44.1;1.0;4003.0;-699.6143873396081;0.35185185185185236;0.031211760823140776
2024/06/13;14:03:06.597;48.657804367;6.137569974;415.2728;2;15;0.0431;0.0465;0.0869;0.0083;0.0175;-0.0415;0.6;1.1;489.6000000209808;3232.1747917837974;13.81182245429056;362.0;44.1;1.0;4003.0;-481.0;0.2613482255042611;0.03141804033095055
2024/06/13;14:03:06.697;48.657798087;6.137553163;415.3099;2;16;0.0432;0.0465;0.087;0.0082;0.0175;-0.0417;0.7;1.1;489.70000002098084;3233.5386806726865;13.63888888888889;360.55932086785066;44.1;1.0;4003.0;-481.0;0.20370370370370416;0.031212821975756568
2024/06/13;14:03:06.797;48.657791889;6.137536368;415.3398;2;16;0.0432;0.0465;0.087;0.0082;0.0174;-0.0417;0.8;1.1;489.80000002098086;3234.9025695615755;13.63888888888889;360.5;-4.65;1.0;4001.7158521919378;-481.0;0.20370370370370416;0.030568085147006607
2024/06/13;14:03:06.897;48.657785777;6.137519573;415.3851;2;15;0.0432;0.0464;0.0869;0.0081;0.0174;-0.0418;0.9;1.1;489.9000000209808;3236.266458450464;13.63888888888889;360.5;-4.65;1.0;3957.061764141636;-481.0;0.10185185185185237;0.030634552428382207
2024/06/13;14:03:06.997;48.657779663;6.137502888;415.4237;2;15;0.0431;0.0464;0.0868;0.0081;0.0174;-0.0418;0.0;1.1;490.00000002098085;3237.630347339353;13.63888888888889;360.5;-4.65;1.0;3932.0;45.509211517980816;0.10185185185185237;0.030645687081309977
2024/06/13;14:03:07.097;48.657773672;6.137486241;415.4615;2;14;0.0431;0.0464;0.0867;0.0081;0.0174;-0.0417;0.1;1.2;490.1000000209808;3238.977853458639;13.475061192862468;360.5;-4.65;1.0;3932.0;467.0;0.04724261984304512;0.03089693065631255
2024/06/13;14:03:07.197;48.657767798;6.137469699;415.5059;2;14;0.0431;0.0464;0.0867;0.0081;0.0174;-0.0417;0.2;1.1;490.20000002098084;3240.322297903084;13.444444444444443;358.5;-6.501706429970172;1.0;3932.0;467.0;0.0370370370370369;0.031054289254419692
2024/06/13;14:03:07.297;48.657761986;6.137453244;415.5478;2;14;0.043;0.0463;0.0867;0.008;0.0173;-0.0416;0.3;1.1;490.30000002098086;3241.6667423475287;13.444444444444443;358.5;-16.65;1.0;3913.713854862156;467.0;-0.0002233984613937423;0.031095139139362352
2024/06/13;14:03:07.397;48.657756252;6.137436914;415.58;2;14;0.043;0.0463;0.0867;0.008;0.0173;-0.0416;0.4;1.1;490.4000000209808;3243.0111867919727;13.444444444444443;358.5;-16.65;1.0;3875.0;464.4977086886247;-0.046296296296296426;0.030810210869771006
2024/06/13;14:03:07.497;48.657750601;6.137420723;415.6244;2;14;0.043;0.0463;0.0866;0.008;0.0172;-0.0416;0.5;1.1;490.50000002098085;3244.351991887947;13.408050959737654;358.5;-16.65;1.0;3875.0;400.0;-0.05842745786522604;0.030933670626278987
2024/06/13;14:03:07.597;48.657745055;6.13740439;415.6843;2;14;0.043;0.0463;0.0866;0.008;0.0172;-0.0416;0.6;1.1;490.6000000209808;3245.68532522128;13.333333333333332;358.7929735476656;-16.65;1.0;3875.0;400.0;-0.08333333333333333;0.03138484496286413
2024/06/13;14:03:07.697;48.657739443;6.137388178;415.7128;2;14;0.0429;0.0462;0.0866;0.008;0.0171;-0.0416;0.7;1.1;490.70000002098084;3247.0186585546135;13.333333333333332;359.0;-14.912967074635615;1.0;3875.0;400.0;-0.08333333333333333;0.03082418762926577
2024/06/13;14:03:07.797;48.657733895;6.137372019;415.7335;2;14;0.0429;0.0462;0.0865;0.008;0.0171;-0.0415;0.8;1.1;490.80000002098086;3248.351991887947;13.333333333333332;359.0;-14.65;1.0;3853.0024344970025;400.0;-0.16546556370357143;0.03036987893968499
2024/06/13;14:03:07.897;48.657728402;6.137355735;415.7611;2;14;0.0429;0.0462;0.0865;0.008;0.017;-0.0415;0.9;1.1;490.9000000209808;3249.68532522128;13.333333333333332;359.0;-14.65;1.0;3840.0;431.6563625529541;-0.16666666666666666;0.029876158887613097
2024/06/13;14:03:07.997;48.657722928;6.13733957;415.7922;2;14;0.0428;0.0461;0.0865;0.0079;0.017;-0.0415;0.0;1.1;491.00000002098085;3251.0075474435025;13.222222222222221;358.96134363403587;-14.65;1.0;3840.0;452.0;-0.20370370370370358;0.02943015822488557
2024/06/13;14:03:08.097;48.657717462;6.137323411;415.8355;2;14;0.0434;0.0462;0.0869;0.009;0.0162;-0.0422;0.1;1.1;491.1000000209808;3252.329769665724;13.222222222222221;358.5;-15.664300752751078;1.0;3840.0;452.0;-0.20370370370370358;0.029671918014749277
2024/06/13;14:03:08.197;48.657712078;6.137307249;415.8697;2;14;0.0438;0.0462;0.0872;0.0098;0.0155;-0.0427;0.2;1.1;491.20000002098084;3253.6519918879467;13.222222222222221;358.5;-17.4;1.0;3830.353466915822;452.0;-0.21397658290107616;0.029517064419382007
2024/06/13;14:03:08.297;48.657706683;6.137291073;415.9113;2;14;0.0439;0.0463;0.0875;0.0101;0.0145;-0.0429;0.3;1.1;491.30000002098086;3254.974214110169;13.222222222222221;358.5;-17.4;1.0;3810.6166248105524;452.0;-0.29629629629629645;0.029481256570765047
2024/06/13;14:03:08.397;48.657701364;6.13727493;415.9326;2;14;0.0438;0.0463;0.0875;0.0103;0.0143;-0.0429;0.4;1.2;491.4000000209808;3256.293889926746;13.196758165774218;358.5;-17.4;1.0;3810.0;540.0;-0.3047843151122975;0.02887066741836
2024/06/13;14:03:08.497;48.657696045;6.137258883;415.9638;2;15;0.0438;0.0462;0.0874;0.0103;0.0143;-0.0429;0.5;1.2;491.50000002098085;3257.6050010378576;13.11111111111111;358.5;-18.995030705061616;1.0;3810.0;540.0;-0.3333333333333333;0.028231536633320134
2024/06/13;14:03:08.597;48.657690758;6.137242758;416.0106;2;15;0.0435;0.0462;0.0871;0.0101;0.0146;-0.0426;0.6;1.3;491.6000000209808;3258.9161121489683;13.11111111111111;358.5;-22.4;1.0;3807.848159399939;540.0;-0.3333333333333333;0.028263896929216593
2024/06/13;14:03:08.697;48.657685507;6.137226688;416.0432;2;15;0.0433;0.0461;0.0868;0.0098;0.0148;-0.0422;0.7;1.4;491.70000002098084;3260.22722326008;13.11111111111111;358.5;-22.4;1.0;3793.382750594904;540.0;-0.3726132914505307;0.02819674634059068
2024/06/13;14:03:08.797;48.657680253;6.137210649;416.0819;2;15;0.0431;0.0461;0.0866;0.0095;0.015;-0.0419;0.8;1.4;491.80000002098086;3261.5383343711915;13.11111111111111;358.5;-22.4;1.0;3787.0;653.166111648718;-0.37962962962962915;0.028273239160162396
2024/06/13;14:03:08.897;48.657674975;6.137194616;416.1177;2;15;0.0429;0.046;0.0864;0.0094;0.0151;-0.0417;0.9;1.5;491.9000000209808;3262.8413362241135;13.030018529226606;358.5;-22.4;1.0;3787.0;700.0;-0.4066604902577975;0.028274476780230776
2024/06/13;14:03:08.997;48.657669761;6.137178592;416.1466;2;15;0.0428;0.046;0.0863;0.0092;0.0152;-0.0416;0.0;1.5;492.00000002098085;3264.1441140018915;13.027777777777777;358.5;-26.608034595408746;1.0;3787.0;700.0;-0.40740740740740716;0.028050858898627785
2024/06/13;14:03:09.097;48.657664504;6.137162565;416.1804;2;15;0.0427;0.0459;0.0861;0.0091;0.0152;-0.0415;0.1;1.6;492.1000000209808;3265.446891779669;13.027777777777777;358.5;-29.15;1.0;3782.8606817593404;700.0;-0.40740740740740716;0.028049106291703135
2024/06/13;14:03:09.197;48.657659355;6.137146559;416.2182;2;15;0.0427;0.0459;0.0861;0.0091;0.0151;-0.0414;0.2;1.7;492.20000002098084;3266.749669557447;13.027777777777777;358.5;-29.15;1.0;3772.7340994808583;700.0;-0.35185185185185236;0.027844232364697918
2024/06/13;14:03:09.297;48.657654277;6.137130523;416.247;2;16;0.0426;0.0459;0.086;0.0091;0.015;-0.0414;0.3;1.7;492.30000002098086;3268.0524473352248;13.027777777777777;358.4584739182871;-29.15;1.0;3771.0;937.0;-0.35185185185185236;0.027466232508813665
2024/06/13;14:03:09.397;48.65764925;6.137114516;416.2794;2;15;0.0426;0.0458;0.0859;0.0091;0.015;-0.0413;0.4;1.7;492.4000000209808;3269.3552251130022;13.027777777777777;357.38704534685877;-29.15;1.0;3771.0;937.0;-0.35185185185185236;0.02718872978067946
2024/06/13;14:03:09.497;48.65764422;6.137098564;416.3177;2;16;0.0425;0.0458;0.0859;0.0091;0.0149;-0.0413;0.5;1.8;492.50000002098085;3270.65800289078;13.027777777777777;357.0;-34.40560113382884;1.0;3771.0;937.0;-0.35185185185185236;0.027418603939898003
2024/06/13;14:03:09.597;48.657639202;6.137082518;416.3523;2;16;0.0425;0.0458;0.0858;0.0091;0.0148;-0.0413;0.6;1.8;492.6000000209808;3271.9607806685576;13.027777777777777;357.0;-35.65;1.0;3770.5036504817162;937.0;-0.2613482255042611;0.02712601205873287
2024/06/13;14:03:09.697;48.657634273;6.137066474;416.378;2;16;0.0424;0.0458;0.0857;0.0091;0.0147;-0.0413;0.7;1.9;492.70000002098084;3273.2635584463355;13.027777777777777;357.0;-35.65;1.0;3770.0;952.9834791647355;-0.20370370370370416;0.026880956791007913
2024/06/13;14:03:09.797;48.657629322;6.137050447;416.4103;2;16;0.0424;0.0457;0.0857;0.0091;0.0146;-0.0413;0.8;1.9;492.80000002098086;3274.56757823863;13.040197922943921;357.0;-35.65;1.0;3770.0;1028.0;-0.19956365531498932;0.026981973251174962
2024/06/13;14:03:09.897;48.657624414;6.137034398;416.4447;2;16;0.0423;0.0457;0.0856;0.0091;0.0145;-0.0412;0.9;2.0;492.9000000209808;3275.8731337941854;13.055555555555555;357.0;-36.555665089593724;1.0;3770.0;1028.0;-0.19444444444444464;0.026746686125404446
2024/06/13;14:03:09.997;48.657619519;6.137018379;416.4785;2;16;0.0423;0.0457;0.0855;0.0091;0.0144;-0.0412;0.0;2.0;493.00000002098085;3277.178689349741;13.055555555555555;357.0;-38.14802177749235;1.0;3770.0;1028.0;-0.19444444444444464;0.02666483453492529
2024/06/13;14:03:10.097;48.65761467;6.137002336;416.5055;2;15;0.0423;0.0456;0.0855;0.0092;0.0143;-0.0411;0.1;2.1;493.1000000209808;3278.4842449052962;13.055555555555555;357.0;-38.15;1.0;3772.7937277657766;1028.0;-0.13983521243563737;0.02641995488824347
2024/06/13;14:03:10.197;48.657609744;6.136986225;416.5327;2;15;0.0423;0.0456;0.0855;0.0092;0.0143;-0.0411;0.2;2.1;493.20000002098084;3279.789800460852;13.055555555555555;357.0;-38.15;1.0;3774.0;1053.9180713234823;-0.12962962962962918;0.026010473536852763
2024/06/13;14:03:10.297;48.657604903;6.136970144;416.5608;2;14;0.0427;0.0456;0.0858;0.0097;0.0137;-0.0416;0.3;1.7;493.30000002098086;3281.0981293699556;13.083289091035086;357.0;-38.15;1.0;3774.0;1064.0;-0.120385117803119;0.02568454496231331
2024/06/13;14:03:10.397;48.657600045;6.136954061;416.5922;2;15;0.0423;0.0456;0.0854;0.0093;0.014;-0.0411;0.4;2.2;493.4000000209808;3282.4064627032885;13.083333333333334;358.0;-38.53819858645498;1.0;3774.0;1064.0;-0.12037037037036964;0.025687784366710553
2024/06/13;14:03:10.497;48.657595206;6.136937971;416.6126;2;15;0.0422;0.0455;0.0854;0.0092;0.014;-0.041;0.5;2.3;493.50000002098085;3283.7147960366224;13.083333333333334;358.0;-39.4;1.0;3778.048968668588;1064.0;-0.10823920880144004;0.025099646562334193
2024/06/13;14:03:10.597;48.657590405;6.136921811;416.649;2;15;0.0422;0.0455;0.0853;0.0092;0.0139;-0.041;0.6;2.3;493.6000000209808;3285.0231293699553;13.083333333333334;358.0;-39.4;1.0;3784.0;1062.8827645233441;-0.08333333333333275;0.024518569351539756
2024/06/13;14:03:10.697;48.657585641;6.136905564;416.6966;2;14;0.0426;0.0455;0.0856;0.0098;0.0133;-0.0416;0.7;1.8;493.70000002098084;3286.334195442656;13.11066072700327;358.0;-39.4;1.0;3784.0;1059.0;-0.07422420211002094;0.02501796532056422
2024/06/13;14:03:10.797;48.657580879;6.136889418;416.7139;2;15;0.0422;0.0455;0.0853;0.0094;0.0136;-0.041;0.8;2.4;493.80000002098086;3287.6480843315453;13.138888888888888;357.51685898709115;-39.4;1.0;3784.0;1059.0;-0.06481481481481488;0.02494387092283307
2024/06/13;14:03:10.897;48.657576137;6.136873219;416.7418;2;14;0.0426;0.0455;0.0856;0.0099;0.0131;-0.0416;0.9;1.9;493.9000000209808;3288.9619732204337;13.138888888888888;357.5;-37.15;1.0;3785.645764198373;1059.0;-0.06481481481481488;0.024963847972321755
2024/06/13;14:03:10.997;48.657571466;6.136856965;416.7624;2;15;0.0421;0.0454;0.0852;0.0094;0.0134;-0.041;0.0;2.5;494.00000002098085;3290.275862109323;13.138888888888888;357.5;-37.15;1.0;3793.926018975446;1059.0;-0.027777777777777974;0.024701917219786245
2024/06/13;14:03:11.097;48.657566681;6.136840698;416.7946;2;15;0.042;0.0454;0.0851;0.0093;0.0134;-0.0409;0.1;2.5;494.1000000209808;3291.5897509982115;13.138888888888888;357.5;-37.15;1.0;3797.0;919.718236270407;-0.027777777777777974;0.024424598263095988
2024/06/13;14:03:11.197;48.657562014;6.136824378;416.8218;2;14;0.0425;0.0454;0.0854;0.0099;0.0128;-0.0415;0.2;2.0;494.20000002098084;3292.9064176648785;13.166666666666666;357.5308592887754;-37.15;1.0;3797.0;884.0;-0.01851851851851845;0.024249835399212178
2024/06/13;14:03:11.297;48.657557415;6.136808103;416.8434;2;14;0.0428;0.0454;0.0856;0.0103;0.0123;-0.0419;0.3;2.0;494.30000002098086;3294.2230843315456;13.166666666666666;358.0;-34.85721046347221;1.0;3797.0;884.0;-0.01851851851851845;0.02374399116737739
2024/06/13;14:03:11.397;48.657552822;6.136791683;416.8774;2;15;0.0429;0.0454;0.0857;0.0105;0.012;-0.042;0.4;2.0;494.4000000209808;3295.5397509982117;13.166666666666666;358.0;-30.15;1.0;3799.6786152929426;884.0;-0.010030499702517423;0.024069227112415565
2024/06/13;14:03:11.497;48.657548256;6.136775279;416.9025;2;16;0.042;0.0453;0.085;0.0095;0.0129;-0.0409;0.5;2.4;494.50000002098085;3296.856417664879;13.166666666666666;358.0;-30.15;1.0;3805.0;870.3333507670335;0.01851851851851845;0.023910502730911908
2024/06/13;14:03:11.597;48.657543679;6.13675891;416.9132;2;16;0.0419;0.0452;0.0849;0.0094;0.0129;-0.0408;0.6;2.4;494.6000000209808;3298.173084331545;13.166666666666666;358.0;-29.74020277514635;1.0;3805.0;723.0;0.01851851851851845;0.022988043936806028
2024/06/13;14:03:11.697;48.657539121;6.136742475;416.9406;2;17;0.0418;0.0452;0.0848;0.0094;0.0127;-0.0407;0.7;2.4;494.70000002098084;3299.489750998212;13.166666666666666;358.0;-28.1564923679062;1.0;3805.0;723.0;0.01851851851851845;0.02285242007891703
2024/06/13;14:03:11.797;48.657534596;6.136726007;416.9713;2;17;0.0418;0.0452;0.0847;0.0094;0.0126;-0.0407;0.8;2.4;494.80000002098086;3300.806417664879;13.166666666666666;358.0;-26.65;1.0;3805.070663298935;723.0;0.01851851851851845;0.02264556570350593
2024/06/13;14:03:11.897;48.657530073;6.136709514;416.9905;2;16;0.0418;0.0451;0.0847;0.0095;0.0125;-0.0407;0.9;2.4;494.9000000209808;3302.123084331545;13.166666666666666;358.0;-26.65;1.0;3806.5199386612535;723.0;0.045549379146686775;0.022215315148510127
2024/06/13;14:03:11.997;48.657525562;6.136692979;417.0114;2;16;0.0417;0.0451;0.0846;0.0095;0.0124;-0.0406;0.0;2.4;495.00000002098085;3303.4397509982123;13.166666666666666;358.0;-26.65;1.0;3807.0;774.6382509521236;0.046296296296296426;0.022003980340585916
2024/06/13;14:03:12.097;48.657521084;6.136676398;417.0369;2;16;0.0417;0.0451;0.0845;0.0095;0.0123;-0.0406;0.1;2.4;495.1000000209808;3304.7564176648784;13.166666666666666;357.688383802743;-26.65;1.0;3807.0;784.0;0.046296296296296426;0.021785164791769382
2024/06/13;14:03:12.197;48.657516653;6.13665987;417.06;2;16;0.0417;0.045;0.0845;0.0095;0.0122;-0.0405;0.2;2.4;495.20000002098084;3306.0730843315455;13.166666666666666;357.5;-28.40784128599367;1.0;3807.0;784.0;0.046296296296296426;0.021403823940633043
2024/06/13;14:03:12.297;48.65751221;6.136643313;417.0786;2;17;0.0416;0.045;0.0844;0.0095;0.012;-0.0406;0.3;2.3;495.30000002098086;3307.3897509982125;13.166666666666666;357.5;-29.65;1.0;3807.0;790.3547109509369;0.046296296296296426;0.02113709055815669
2024/06/13;14:03:12.397;48.657507853;6.136626702;417.1118;2;17;0.0416;0.045;0.0844;0.0095;0.0119;-0.0405;0.4;1.1;495.4000000209808;3308.7064176648787;13.166666666666666;357.5;-29.65;1.0;3807.0;799.8569733943724;0.046296296296296426;0.021149953172777233
2024/06/13;14:03:12.497;48.657503553;6.13661013;417.1425;2;17;0.0415;0.045;0.0843;0.0096;0.0118;-0.0405;0.5;1.3;495.50000002098085;3310.024697403544;13.182797386647858;357.5;-29.65;1.0;3807.0;805.0;0.05167320295669361;0.020948656046208953
2024/06/13;14:03:12.597;48.657499226;6.136593511;417.1753;2;17;0.0415;0.0449;0.0842;0.0096;0.0117;-0.0405;0.6;1.5;495.6000000209808;3311.344141847988;13.194444444444445;357.9179735476655;-29.65;1.0;3807.0;805.0;0.05555555555555595;0.020894108777758543
2024/06/13;14:03:12.697;48.657494875;6.136576877;417.1953;2;16;0.0415;0.0449;0.0842;0.0096;0.0116;-0.0405;0.7;1.1;495.70000002098084;3312.6635862924327;13.194444444444445;358.0;-29.9;1.0;3807.5027085719043;805.0;0.05555555555555595;0.020740665609796167
2024/06/13;14:03:12.797;48.657490546;6.136560178;417.2111;2;16;0.0415;0.0449;0.0842;0.0097;0.0114;-0.0405;0.8;1.2;495.80000002098086;3313.9830307368775;13.194444444444445;358.0;-29.9;1.0;3813.885687295312;805.0;0.0514155071668411;0.020314110144390007
2024/06/13;14:03:12.897;48.657486266;6.13654349;417.2245;2;16;0.0415;0.0448;0.0841;0.0097;0.0113;-0.0404;0.9;1.2;495.9000000209808;3315.3037833927383;13.207526558612383;358.0;-29.9;1.0;3816.0;805.0;0.05065700101894244;0.019773916213342724
2024/06/13;14:03:12.997;48.65748204;6.136526798;417.2355;2;16;0.0414;0.0448;0.0841;0.0097;0.0112;-0.0404;0.0;1.3;496.00000002098085;3316.626005614961;13.222222222222221;357.8445264523344;-29.9;1.0;3816.0;805.0;0.05555555555555536;0.019187796976492012
2024/06/13;14:03:13.097;48.657477859;6.136510106;417.2517;2;15;0.0418;0.0448;0.0843;0.0102;0.0105;-0.0408;0.1;1.6;496.1000000209808;3317.9482278371825;13.222222222222221;357.5;-29.9;1.0;3818.0680077247225;805.0;0.05555555555555536;0.01890612743054709
2024/06/13;14:03:13.197;48.657473716;6.136493422;417.2703;2;15;0.0421;0.0448;0.0844;0.0106;0.0101;-0.0411;0.2;1.6;496.20000002098084;3319.270450059405;13.222222222222221;357.5;-29.9;1.0;3822.6763026555996;805.0;0.05555555555555536;0.018680396815995426
2024/06/13;14:03:13.297;48.657469526;6.136476615;417.2961;2;15;0.0421;0.0448;0.0844;0.0107;0.0098;-0.0411;0.3;1.7;496.30000002098086;3320.5926722816275;13.222222222222221;357.5;-29.9;1.0;3826.0;804.2852367275249;0.04631104372904519;0.01861561133867121
